city,latitude,longitude,name,state,count
Toronto,43.664843700000006,-79.3859297,My Touch Beauty Spa and Salon,ON,10
Toronto,43.713783,-79.400103,The Little Party Shoppe,ON,2
Las Vegas,36.161807,-115.287277,Bath & Body Works,NV,6
Toronto,43.65572589999999,-79.39226140000001,Sage Cafe & Catering,ON,4
Las Vegas,36.1586808,-115.2367199,Manna Korean BBQ,NV,6
Toronto,43.664747999999996,-79.4639477,Aquila Restaurant,ON,1
Toronto,43.6501631,-79.3765641,Mr Sushi,ON,6
Toronto,43.7126794,-79.35880999999999,Charmaine Sweets,ON,3
Las Vegas,36.1448404,-115.2502636,Gaudin Jaguar,NV,16
Las Vegas,36.1960477394,-115.2946,Let's Talk About Your Hair,NV,6
Toronto,43.648636200000006,-79.3817439,Vertical Restaurant & Bar,ON,4
Phoenix,33.3031753,-112.1132142,Foothills Windows,AZ,4
Toronto,43.667841100000004,-79.3889718,Aroma Espresso Bar,ON,11
Las Vegas,36.115007299999995,-115.2055433,Money Plays,NV,16
Toronto,43.667654399999996,-79.4420834,OpticalStore.ca,ON,3
Las Vegas,36.100968254899996,-115.2972581651,CenturyLink,NV,36
Toronto,43.6483939,-79.420684,Super Point,ON,26
Toronto,43.6415416865,-79.577360071,Shoppers Drug Mart,ON,3
Las Vegas,36.0986889,-115.17520590000001,The Lounge & Sports Bar,NV,2
Las Vegas,36.2192359,-115.27813259999999,Jiffy Smog - A DEKRA company,NV,8
Phoenix,33.4696612,-112.2211429,U.S. HealthWorks Medical Group,AZ,3
Las Vegas,36.086251000000004,-115.151703,TCBY McCarran Airport,NV,4
Phoenix,33.6118969,-111.9782855,Summit Cleaners,AZ,9
Phoenix,33.495521000000004,-112.00384209999999,Southwest Custom Firearms,AZ,1
Toronto,43.781929929200004,-79.4937019865,Tamam's Shawarma,ON,2
Phoenix,33.466854999999995,-112.1709895,Q's Fish & Chips,AZ,10
Las Vegas,36.112227614,-115.1790440083,Bellagio Poker Room,NV,20
Toronto,43.6740229,-79.3967949,Grower's Flower Market & Gifts,ON,1
Toronto,43.6767027,-79.4113273,Pizza Nova,ON,2
Phoenix,33.457457,-112.07216399999999,Verde,AZ,7
Toronto,43.7617213,-79.4090823,Shuku Salon Spa,ON,1
Toronto,43.6667303,-79.4045057,Swiss Chalet Rotisserie & Grill,ON,2
Phoenix,33.5104599,-112.028732,Ann Taylor,AZ,3
Phoenix,33.5816601,-112.01354440000001,Vantage West Credit Union,AZ,2
Phoenix,33.5779352,-112.10207050000001,Autobahn Motorwerks,AZ,2
Toronto,43.6612964,-79.33954720000001,WAYLA Lounge,ON,2
Las Vegas,36.1647772,-115.2893935,Savvy Lingerie,NV,1
Las Vegas,36.0153409,-115.1716492,China Sea Spa,NV,4
Phoenix,33.624993700000005,-112.11274850000001,Alternative Medical Care of Arizona,AZ,1
Las Vegas,36.1740595,-115.19325800000001,WestStar Credit Union,NV,10
Toronto,43.643061100000004,-79.38507440000001,Cashew & Clive,ON,5
Las Vegas,36.062807862,-115.2543587178,Max Ordinate Academy,NV,1
Phoenix,33.3213581,-111.97810559999999,Foot Solutions,AZ,1
Toronto,43.7364519,-79.4370922,Cohen & Master,ON,2
Toronto,43.7767555,-79.25900809999999,The Alley,ON,3
Las Vegas,36.1714234,-115.2452456,Toddy Shop,NV,2
Las Vegas,36.098582,-115.24254499999999,Carmine's Pizza Kitchen,NV,1
Phoenix,33.6778996,-112.0263358,ABCO Recycling & Shredding Services,AZ,1
Las Vegas,36.1030009,-115.17351609999999,Jody Maroni's Sausage Kingdom,NV,1
Toronto,43.65874,-79.390233,belairdirect,ON,22
Las Vegas,36.103551,-115.1723424,VIP Vegas Club Crawl,NV,2
Toronto,43.6557111641,-79.3843330192,Tuina Toronto,ON,2
Phoenix,33.450595,-112.029671,McDonalds,AZ,3
Las Vegas,36.158041600000004,-115.2427062392,Blue Haven Pools & Spas,NV,22
Toronto,43.645641,-79.39295340000001,Ansarian Dental Clinic,ON,2
Las Vegas,36.1165485,-115.19280649999999,Subway Restaurants,NV,2
Las Vegas,36.0434,-115.11777099999999,Freedom Medical Supply,NV,5
Las Vegas,36.216257399999996,-115.22494840000002,Dollar General,NV,2
Phoenix,33.68680629999999,-112.1115814,The Boat House,AZ,3
Toronto,43.658603,-79.4531179,Keiko's Eyelashes,ON,10
Toronto,43.6561157,-79.39238409999999,Kappo Sushi,ON,1
Las Vegas,36.2395395,-115.22794950000001,Scents & Sprays,NV,2
Las Vegas,36.1042039,-115.1964104,Green Living Services,NV,2
Toronto,43.652705700000006,-79.37382740000001,Argon CrossFit,ON,2
Las Vegas,36.1875991821,-115.2253112793,The Water Factory,NV,1
Las Vegas,36.3656399,-115.22448529999998,Shower Solutions,NV,2
Toronto,43.6637662,-79.4177354,Jinmirak Korean & Japanese Restaurant,ON,1
Las Vegas,36.142521,-115.12203600000001,Gaudin Ford,NV,3
Phoenix,33.555911200000004,-112.10851029999999,Lanza AV Home Theater and Security,AZ,6
Las Vegas,36.2263409,-115.219031,Eclipse Landscape Services,NV,4
Toronto,43.6111909,-79.49629759999999,George's Barber Shop,ON,1
Las Vegas,36.0938191,-115.27975079999999,Pain Matters Wellness Center,NV,3
Las Vegas,36.120287,-115.19130200000001,Royal Carriage,NV,4
Phoenix,33.512584000000004,-112.12713899999999,Panda Express,AZ,3
Las Vegas,36.2789498804,-115.01973990350001,Vegas 4x4 & Off Road,NV,1
Phoenix,33.6763,-111.96688999999999,Anytime Fitness,AZ,1
Phoenix,33.713598499999996,-112.20230020000001,Happy Valley Smoke Shop,AZ,1
Las Vegas,35.9801895,-115.1864611,Southern Highlands Preparatory School,NV,1
Toronto,43.7017624,-79.38749200000001,Bello Bio,ON,1
Toronto,43.6499721647,-79.3832232803,Labothery  at Richmond-Adelaide  Center,ON,4
Phoenix,33.479046999999994,-112.219017,Red Wing Shoe Store,AZ,2
Phoenix,33.348566,-111.98380300000001,Biscuits,AZ,2
Las Vegas,36.018146,-115.2623080616,PT's Gold Mountains Edge at Blue Diamond & Buffalo,NV,19
Phoenix,33.6400875,-112.0042568,Apna Bazaar Indian Groceries,AZ,4
Toronto,43.643962,-79.409343,The Iceman,ON,1
Las Vegas,36.035241,-115.11776499999999,Green Valley Primary Care,NV,2
Las Vegas,36.1355022947,-115.1597396083,Java Stop,NV,1
Phoenix,33.654687599999995,-111.9570375,Hospice of the Valley - Sherman Home,AZ,1
Las Vegas,36.2030945,-115.22448529999998,JR Improvements and Maintenance,NV,1
Las Vegas,36.1865989876,-115.2856566066,Bruce Trent Park,NV,1
Las Vegas,36.0992634,-115.0479435,SuperPawn,NV,3
Phoenix,33.6742826,-111.97447,BackFit Health + Spine,AZ,3
Phoenix,33.511278000000004,-111.988813,"Baldree Mark E, MD",AZ,3
Las Vegas,36.21953,-115.252402,Kessler & Sons,NV,3
Toronto,43.6641037796,-79.58848524439999,London Gate,ON,1
Toronto,43.6482015,-79.37661340000001,Cantina Mercatto,ON,7
Toronto,43.7748786,-79.4132928,Bao,ON,6
Phoenix,33.5864691,-112.122529,50 States Realty,AZ,4
Las Vegas,36.126565899999996,-115.24086399999999,Pho Village,NV,1
Toronto,43.6499942,-79.38909790000001,RUDY,ON,6
Phoenix,33.2761422,-112.28608999999999,Amazing Flowers,AZ,1
Toronto,43.792415500000004,-79.24982840000001,Nugget Pizza and Wings,ON,1
Toronto,43.7035331,-79.3748021,Tremblett's Valu-Mart,ON,1
Las Vegas,36.17563320000001,-115.26027450000001,Advanced Spine & Rehabilitation,NV,1
Toronto,43.759988110100004,-79.4122253358,Holy Snack,ON,3
Phoenix,33.576947100000005,-112.1266916,"AZ Behavioral Health Specialists, LLC",AZ,1
Las Vegas,36.1740973156,-115.1451098718,Garden Court Buffet,NV,141
Las Vegas,36.177381,-115.260644,FYZICAL Therapy & Balance Centers,NV,3
Phoenix,33.448716999999995,-112.059954,Los Dos Molinos,AZ,23
Las Vegas,36.128561,-115.17112979999999,Mechanical Bull Rentals,NV,1
Phoenix,33.3986676,-112.0736492,Las Glorias Restaurant,AZ,18
Phoenix,33.537991399999996,-112.0635709,Imperial Kosher Market,AZ,9
Las Vegas,36.1238426,-115.1702195,The Quad Las Vegas Resort & Casino,NV,455
Toronto,43.6702819,-79.39232249999999,Goldstruck Coffee,ON,11
Toronto,43.63196470649999,-79.5552534257,Green Mango Boys,ON,11
Las Vegas,36.164628275300004,-115.2892069902,The Cheesecake Factory,NV,252
Toronto,43.6997802,-79.4317603,Royal Elephant,ON,9
Las Vegas,36.067861,-115.1762259,The Gaming Goat,NV,1
Las Vegas,36.112404,-115.189594,Extended Stay America - Las Vegas - Valley View,NV,40
Las Vegas,36.2405968,-115.2343689,Discount Tire,NV,18
Las Vegas,36.056960700000005,-115.2694043,"Tarkanian & Knight Law Group, PLLC",NV,3
Toronto,43.6746310863,-79.3887288496,Hoki Poké,ON,7
Las Vegas,36.143355,-115.270299,Love Nails & Spa,NV,22
Toronto,43.6488848,-79.3891677,Tula Central,ON,10
Las Vegas,36.0544216949,-115.2774082575,Glazier's Food Marketplace,NV,117
Las Vegas,36.175,-115.136389,Yellow Scooters,NV,3
Phoenix,33.3772505,-112.0298918,Smashburger,AZ,25
Las Vegas,36.1101322,-115.1751284,Jockey Club,NV,100
Las Vegas,36.2744979,-115.25250249999999,Diva Nail Spa,NV,33
Toronto,43.672734000000005,-79.4708416,Shoeless Joe's Sports Grill - Stockyards,ON,19
Toronto,43.72228460979999,-79.337485372,Real Canadian Superstore,ON,14
Las Vegas,36.014881700000004,-115.2336085,Water Well Services,NV,2
Toronto,43.6554188,-79.4177747,Ryoji Ramen & Izakaya,ON,30
Las Vegas,36.1758507535,-115.2911167968,JW Marriott Las Vegas Resort & Spa,NV,110
Toronto,43.5955581,-79.52806020000001,Sugar For My Honey,ON,2
Toronto,43.647244799999996,-79.3901579,SU&BU,ON,30
Las Vegas,36.121237,-115.151852,India Palace,NV,164
Toronto,43.649582200000005,-79.4256294,Enoteca Sociale,ON,31
Las Vegas,36.057038299999995,-115.27518500000001,"Sep Bady, MD",NV,6
Las Vegas,36.12681920000001,-115.2421504,Sushi On Rainbow,NV,29
Toronto,43.6460937,-79.40686579999999,Pinky's Nails,ON,1
Las Vegas,36.0347005,-115.1354284,Palm Nails,NV,25
Phoenix,33.4947036,-111.9971461,Christ Lutheran School,AZ,1
Las Vegas,36.085783299999996,-115.19042979999999,O School Choppers,NV,3
Phoenix,33.494539636599995,-112.18588600000001,CVS Pharmacy,AZ,1
Phoenix,33.6390263,-112.070443,Massage Envy - Moon Valley,AZ,24
Toronto,43.72871,-79.40314599999999,For The Win Board Game Cafe & Bar,ON,2
Las Vegas,36.143532,-115.25316799999999,Performance Audio,NV,4
Las Vegas,36.045227569,-115.2436161786,Dollar Loan Center,NV,6
Phoenix,33.6390234,-112.03127620000001,Arizona Frybread,AZ,9
Las Vegas,36.1560136,-115.08266689999999,The Home Depot,NV,23
Phoenix,33.431499,-112.05603400000001,The Original Carolina's Mexican Food,AZ,114
Toronto,43.65134570000001,-79.47529370000001,Dr Generosity,ON,12
Phoenix,33.4213856,-111.99833659999999,Form Floral Design,AZ,1
Las Vegas,36.238192,-115.24944620000001,Waxing & Permanent Cosmetics By Jessica,NV,1
Phoenix,33.665113500000004,-112.11167859999999,AZ Valley Windows,AZ,2
Toronto,43.638721999999994,-79.38980169999999,Maple Leaf Quay,ON,4
Las Vegas,36.2645041,-115.2574111,Great Clips,NV,7
Phoenix,33.6308568,-112.03092439999999,Belfiore's Italian Ristorante,AZ,19
Las Vegas,36.1454593358,-115.30015637940001,Tropical Smoothie Cafe,NV,104
Las Vegas,36.103021000000005,-115.13685090000001,Fix It Wireless,NV,2
Phoenix,33.6406229,-112.13033020000002,"Brisk Air, Inc",AZ,1
Las Vegas,36.1104125,-115.20670109999999,Great Bao,NV,4
Las Vegas,36.0259607881,-115.23257126790001,Doral Academy Of Nevada - Pebble,NV,2
Las Vegas,36.130224600000005,-115.1045666,Saffron,NV,24
Las Vegas,36.218125269699996,-115.1601839758,Roberto's Taco Shop,NV,14
Las Vegas,36.1149039209,-115.1683331377,Stage Door Casino,NV,28
Toronto,43.753927600000004,-79.2755939,Restore-Habitat For Humanity,ON,1
Phoenix,33.6754887,-111.9662548,The Residences on High Street,AZ,2
Las Vegas,36.1213295255,-115.1752838865,Starlight Tattoo,NV,13
Las Vegas,36.1141275,-115.1965118,A.Y.C.E. Buffet,NV,174
Las Vegas,36.2047369912,-115.2461314201,WellHealth Women's Specialty Care,NV,15
Las Vegas,36.1430478,-115.2535213,Sofia's Pizza,NV,58
Las Vegas,36.2234939,-115.21731580000001,Bacon Bar,NV,126
Toronto,43.6537678,-79.3783212,St Michael's Hospital,ON,10
Phoenix,33.626445035399996,-112.1331837724,UFC GYM Glendale,AZ,2
Phoenix,33.463559878699996,-112.0669791475,Carol Mary Apartments,AZ,8
Toronto,43.6693372,-79.3040812,Moo Milk Bar,ON,5
Phoenix,33.639074727600004,-112.1486440301,Jack in the Box,AZ,9
Las Vegas,36.115224100000006,-115.2939712,Northside Nathan's,NV,6
Las Vegas,36.0984626,-115.2983435,Angie's Salon,NV,11
Las Vegas,36.0857891,-115.29139840000002,West Russell Animal Hospital,NV,36
Phoenix,33.4930838,-112.2023003,GG & D Motor Vehicle Services LLC,AZ,18
Las Vegas,36.099675,-115.17136799999999,Starbucks,NV,22
Las Vegas,36.114043,-115.136776,Alternate Reality Comics,NV,1
Las Vegas,36.10430170000001,-115.29663470000001,Stewart Title,NV,3
Phoenix,33.4837376,-112.0734644,Integratve Health Center,AZ,2
Toronto,43.6600106,-79.3948345,Veda Healthy IndianTakeout,ON,5
Las Vegas,36.200590500000004,-115.24361850000001,Halloween City,NV,2
Las Vegas,36.0715044,-115.2913504,"Tim Soder Physical Therapy, Wellness & Sports Performance",NV,7
Phoenix,33.4960409,-112.0205662,Best Buy Title Services,AZ,1
Toronto,43.7026909,-79.3970377,La Bamboche,ON,2
Las Vegas,36.1959431,-115.15738710000001,Masterpiece Barbershop,NV,5
Phoenix,33.5619113,-112.06629040000001,Roger's Aire,AZ,1
Phoenix,33.440135,-112.043774,Concentra Urgent Care - Phoenix,AZ,22
Phoenix,33.6225273,-112.03024109999998,Southwest Pain Management Associates,AZ,13
Toronto,43.659808399999996,-79.4346541,A&w,ON,3
Phoenix,33.510206800000006,-112.02720409999999,Coach,AZ,1
Las Vegas,36.115652000000004,-115.13779779999999,Fantastic Sams Hair Salons,NV,2
Las Vegas,36.1454405,-115.21604070000001,Reflecting Hands Massage Therapy,NV,6
Toronto,43.6499769,-79.3808871,Turf Lounge,ON,5
Las Vegas,36.098997,-115.2429678,Roy Electric,NV,1
Las Vegas,36.169941200000004,-115.13982959999998,Century 23 Computers & Technology,NV,5
Phoenix,33.6397917,-112.0415433,Mark Mitsubishi of Phoenix,AZ,36
Las Vegas,36.057168100000005,-115.12893000000001,The Valley Thai Restaurant,NV,7
Las Vegas,36.116544,-115.206768,Fantastic Cleaners,NV,8
Las Vegas,36.172391499999996,-115.1969057,See's Candies,NV,3
Phoenix,33.348312,-111.983177,Sakura Sushi,AZ,39
Las Vegas,36.167885896,-115.06243786190001,AT&T Store,NV,14
Las Vegas,36.124423,-115.146372,Avis Rent A Car,NV,10
Las Vegas,36.1654789,-115.33427069999999,Pest In Peace,NV,3
Las Vegas,36.1292129,-115.06609879999999,Rainbow Market,NV,3
Las Vegas,36.125206870700005,-115.2240292637,Purrfect Auto Service,NV,32
Toronto,43.6534837,-79.39547540000001,Dundas Spring Garden,ON,16
Las Vegas,36.1331854482,-115.18980798950001,Rigos Taco,NV,10
Las Vegas,36.072469899999994,-115.2435649,Soulfish Poké,NV,4
Toronto,43.6634861,-79.3841351,Fidea Jewellers,ON,1
Phoenix,33.474237,-112.06509709999999,The Art Of Soup,AZ,4
Phoenix,33.690149100000006,-112.1003365,Firebird Tire,AZ,3
Phoenix,33.418303,-111.9794033,Holiday Inn Phoenix Airport,AZ,14
Toronto,43.725108299999995,-79.4528087,Pottery Barn,ON,3
Phoenix,33.4947396,-112.0225328,A-Accent Plumbing,AZ,4
Phoenix,33.655409000000006,-112.097932,Deer Valley Chiropractic,AZ,2
Las Vegas,36.1456825,-115.29600549999999,"Leslie's Pool Supplies, Service & Repair",NV,8
Toronto,43.655147,-79.413513,Trattoria Taverniti,ON,19
Las Vegas,36.1235224,-115.1343763,Patel's Threading & Henna Art,NV,5
Toronto,43.649185700000004,-79.39415,Famous BBQ Express,ON,2
Toronto,43.6474734,-79.3839517,King West Chiropractic Health Centre,ON,2
Phoenix,33.4799891,-112.0698301,Marquis Diagnostic Imaging,AZ,16
Las Vegas,36.0402159,-115.22448529999998,Window Gang,NV,2
Phoenix,33.613094200000006,-112.0642179,Szafraniec Ewa MD PHD PC,AZ,6
Toronto,43.645713799999996,-79.4821243,Mama's Pizza,ON,3
Las Vegas,36.1522359,-115.33292809999999,west elm,NV,9
Toronto,43.6802331,-79.34499840000001,Li Francis Dr,ON,3
Toronto,43.6486224,-79.3912267,Scotiabank Theatre,ON,16
Toronto,43.6546239,-79.3790756,Simerra Property Management,ON,7
Las Vegas,36.066728000000005,-115.173827,Verizon Wireless,NV,2
Las Vegas,36.1061213,-115.1736212,Shades Of Temptations,NV,3
Las Vegas,36.10064860000001,-115.099351,Hot Shots Bar & Grill,NV,2
Phoenix,33.4948130501,-112.13729689450001,U-Haul at Grand Ave & Indian School,AZ,2
Phoenix,33.4646435848,-112.01328890719999,Angel's Clipper House,AZ,4
Toronto,43.702819399999996,-79.45883020000001,Haight & Ashbury,ON,2
Las Vegas,36.017002504000004,-115.1170477673,The Wood Connection of Las Vegas,NV,1
Toronto,43.687300799999996,-79.39390870000001,The Bagel House,ON,7
Las Vegas,36.115238500000004,-115.11813899999999,Subway Restaurants,NV,6
Toronto,43.6537184,-79.39090350000001,Wow K Food,ON,4
Las Vegas,36.1713127195,-115.2053162567,Winchell's Donut House,NV,3
Toronto,43.6829176,-79.3922739,Paully's Pub,ON,3
Phoenix,33.523740999999994,-112.102607,Nappy by Nature,AZ,2
Phoenix,33.640566,-112.110947,G.A.D Coin & Gold,AZ,3
Las Vegas,36.053948,-115.16886799999999,Sunglass Hut,NV,1
Las Vegas,36.109603799999995,-115.17230759999998,Pandora Jewelry,NV,7
Toronto,43.6552541,-79.45647170000001,Whelan's Gate Gastropub,ON,1
Phoenix,33.607082,-112.063426,Coronado 1.75 Cleaners,AZ,5
Las Vegas,36.064259,-115.30511399999999,Storage One,NV,2
Toronto,43.6491610875,-79.3778795384,King Station,ON,2
Las Vegas,36.0999984741,-115.07740783690001,Sin City Family Hair,NV,2
Toronto,43.6780146,-79.4436272,Tim Hortons,ON,3
Phoenix,33.52236,-112.09331999999999,Starbucks,AZ,7
Toronto,43.6430005,-79.3725505,LCBO,ON,2
Phoenix,33.4920328,-112.1269126,FRSTeam by Butlers,AZ,3
Las Vegas,36.1267731,-115.1977623,Philippine Gardens Karaoke Restaurant and Lounge,NV,2
Phoenix,33.34778,-111.979822,Valvoline Express Care,AZ,8
Toronto,43.662913200000006,-79.5865058,Wee Travel Toronto,ON,1
Las Vegas,36.250268,-115.244993,4949 Lounge,NV,4
Phoenix,33.5088741923,-112.04774200920001,L A Wholesale Shoes,AZ,2
Las Vegas,36.072167,-115.10498799999999,Purrfect Auto,NV,3
Phoenix,33.6395011,-112.07176840000001,Sunflower Farmers Market,AZ,2
Las Vegas,36.285484471,-115.2882635593,Firestone Complete Auto Repair,NV,2
Toronto,43.6654984,-79.40842690000001,Kilgour's Bar Meets Grill,ON,5
Toronto,43.681545402299996,-79.33126115729999,Adorn Studio,ON,2
Toronto,43.793208,-79.4192262,Gui,ON,5
Toronto,43.667001,-79.3445535,Wynona,ON,2
Las Vegas,36.112185100000005,-115.19044440000002,ReadyRefresh by Nestlé®,NV,8
Las Vegas,36.2397549,-115.23129879999999,Smog Busters,NV,6
Las Vegas,36.144009600000004,-115.20250190000002,Las Vegas Medical Store,NV,2
Las Vegas,36.160104499999996,-115.29304309999999,Athleta,NV,1
Las Vegas,36.277871999999995,-115.2895,Storage West,NV,1
Las Vegas,36.1046092,-115.1760289,Best Friend by Roy Choi,NV,77
Las Vegas,36.1263808965,-115.2416794466,Red Gate Wok,NV,2
Las Vegas,36.0850508374,-115.1194208016,Alfredo's Jewelry,NV,1
Toronto,43.6467758,-79.38249090000001,Jimmy The Greek,ON,2
Las Vegas,36.081027899999995,-115.24190049999999,Xpand Realty & Property Management,NV,3
Phoenix,33.505468699999994,-112.0465688,The Highland,AZ,12
Las Vegas,36.168344899999994,-115.2659777,Bobcat Tours,NV,1
Toronto,43.649722,-79.380278,LOUIX LOUIS,ON,12
Phoenix,33.6089877909,-112.0143876076,Critter Tech,AZ,4
Toronto,43.6450904,-79.39851,Site Dudes,ON,3
Toronto,43.6706033324,-79.4730377197,My Clean House,ON,3
Las Vegas,36.099362799999994,-115.1125304,Noreen's Cocktail Lounge,NV,4
Las Vegas,36.092147,-115.2085074,Odd Smoke Shop,NV,5
Phoenix,33.491655699999995,-112.15129990000001,Super Llantas,AZ,3
Toronto,43.648528000000006,-79.3833359,Mad Radish,ON,4
Las Vegas,36.1596901,-115.28507320000001,Music & Arts,NV,2
Phoenix,33.6420876258,-112.08244241770001,Goodwill,AZ,1
Las Vegas,36.142799100000005,-115.18678929999999,Sunny's Fried Chicken,NV,1
Las Vegas,36.1462673,-115.1829873,Cross Country Movers,NV,2
Toronto,43.650265348299996,-79.3764729049,Spier & Mackay,ON,2
Phoenix,33.627357700000005,-111.9966365,Blackwell Automotive,AZ,9
Phoenix,33.5829885035,-111.98341693,Smile Today,AZ,2
Las Vegas,36.175410799999995,-115.269954,International Christian Academy,NV,3
Las Vegas,36.2040602,-115.1178117,D' Amour Nails and Lashes,NV,5
Toronto,43.65563770000001,-79.3868108,Rudd Clinic,ON,2
Phoenix,33.63835,-111.978388,Luccicare,AZ,11
Phoenix,33.3671615831,-112.1009258553,Shamus O'leary's Tropical Fruit Trees,AZ,6
Las Vegas,36.2104425,-115.29976770000002,HealthCare Partners-Nevada,NV,1
Toronto,43.6474968,-79.39264399999999,Starbucks,ON,1
Las Vegas,36.2652093,-115.2603001,UMC Quick Care - Centennial Hills,NV,12
Las Vegas,36.119712,-115.087652,"Roger Estevez, M.D.",NV,1
Toronto,43.6533856,-79.40594229999999,Asian Gourmet,ON,2
Toronto,43.6405632,-79.4368166,Best-Image Photo Center,ON,1
Phoenix,33.4642394,-112.09969380000001,Six Points Hardware,AZ,1
Phoenix,33.5705954283,-112.11157590149999,Stradivari House Of Phoenix,AZ,1
Las Vegas,36.074754999999996,-115.118275,Las Vegas Psych Services,NV,2
Phoenix,33.7635354,-112.0714835,Critter Control,AZ,1
Las Vegas,36.206812799999994,-115.2541581,Eagle Quest,NV,1
Las Vegas,36.1254347,-115.2979963,D&M Salon Spa,NV,1
Toronto,43.65035220000001,-79.38379509999999,Nutbar,ON,2
Las Vegas,36.1579496,-115.2245973,American Fingerprint of Las Vegas,NV,2
Phoenix,33.640855,-112.02753899999999,Cactus RV Center,AZ,2
Toronto,43.6509535,-79.4117579,Sisters & Co,ON,2
Phoenix,33.553444,-112.149022,AZ Top Dentistry,AZ,1
Las Vegas,36.21130479999999,-115.24791409999999,Homewatch CareGivers of Las Vegas,NV,2
Phoenix,33.6253169,-112.0144047,Bahama Buck's,AZ,2
Las Vegas,36.117912,-115.147549,Hampton Court Apartments,NV,4
Phoenix,33.68110120000001,-112.1006392,Science Care,AZ,1
Las Vegas,36.0651638,-115.12022069999999,Essensa Wellness & Aesthetics Center,NV,2
Las Vegas,36.17249,-115.19474199999999,Sears Appliance Repair,NV,1
Las Vegas,36.2485471,-115.239572,Rancho Adult Entertainment Center,NV,1
Phoenix,33.4478603148,-112.0791731402,Sandra Day O'Connor - United States Courthouse,AZ,2
Las Vegas,36.1454267,-115.13638059999998,Oscar's Nails,NV,1
Toronto,43.6662014,-79.40608759999999,Theodore 1922,ON,1
